id	internal_berec_id	date	text_type	title	text	url
BEREC_UNK_0097	6702	2020-02-22	UNK	BEREC Stakeholder Forum on 1st April 2020: New date, new place, new formula 	"BEREC Stakeholder Forum on 1st April 2020: New date, new place, new formula 22 February 2020 Tweet On 1 April 2020, BEREC will hold its 8th annual Stakeholder Forum to engage with its stakeholders. The main topic this year will be digital platform regulation where a high-level panel will share their views. The BEREC Chair Dan Sjöblom emphasizes, “The development of digital platforms has raised questions about their impact on the markets they operate in and if regulators are adequately equipped to address any potential market failures.  BEREC is now looking into how competition concerns in relation to digital platforms have been handled through the application of competition, law and other relevant legislative provisions”. This year, for the first time, the stakeholders will have the opportunity to informally meet and greet with the BEREC Working Group Co-Chairs. The Co-chairs will be ready for a 10 minutes short questions-and-answers session. During these speed-dating sessions, the BEREC experts will be available to give further technical clarification within the scope of their expertise, in their respective BEREC Working Groups. The “Meet & Greet” session will take place from 09:30 until 12:00. In order to book a specific timeslot with a particular Working Group Co-chair, please register here: https://reg.registration.lv/BERECmeetandgreet With the purpose of preparing these short sessions,  we invite all interested stakeholders to send in specific questions to the BEREC Co-chairs before the event – in the registration form or by email press@berec.europa.eu. If you miss the ""Meet & Greet"" sessions, we will invite stakeholders to express their views via the formal consultation channels, in line with the well-established BEREC practice! The Stakeholder Forum is taking place in a new venue, with a new date and a new set-up! For the BEREC Stakeholder Forum general session, please register here. “Since the main purpose of the BEREC Stakeholder Forum is to interact with our stakeholders, the date, 1 April 2020 was carefully chosen, to allow early engagement on BEREC working programme 2021. Both BEREC working programme and strategy for the following years will be presented followed by a discussion with our stakeholders in order to receive valuable feedback on BEREC’s work.“ said the incoming BEREC Chair, Michel Van Bellinghen.   During the Stakeholder Forum the BEREC Chair 2020, Dan Sjöblom, and incoming Chair Michel Van Bellinghen invite stakeholders to start an early dialogue regarding the BEREC work priorities and strategy for the future. The stakeholders will have a chance to participate in an open dialogue with Dan Sjöblom and Michel Van Bellinghen during a Q&A session. In order to have a fruitful discussion, we ask stakeholders willing to participate in the debate to send their contribution to the Chairs before the event to press@berec.europa.eu . The Executive Vice President of the European Commission for a Europe Fit for the Digital Age - Margrethe Vestager will deliver the closing remarks. The event will finish-up with the network reception. In rather informal atmosphere, the stakeholders will have a chance to continue discussions on the topics presented."	https://berec.europa.eu/eng/news_and_publications/whats_new/6702-berec-stakeholder-forum-on-1st-april-2020-new-date-new-place-new-formula
BEREC_UNK_0098	6723	2020-02-20	UNK	BEREC Chair on regulatory implications of 5G at the European Investment Bank's workshop 	"BEREC Chair on regulatory implications of 5G at the European Investment Bank's workshop 20 February 2020 Tweet ""The challenges today are indeed something where we need a common approach to and cooperation. Coordination with all the relevant stakeholders and institutions is vital. BEREC sit on considerable expertise and understanding of the markets, in understanding the consequences that increased levels of requirements and regulations might have on market dynamics on an EU level and for the roll-out of 5G,” said the BEREC Chair 2020 Dan Sjöblom at the workshop organized by the European Investment Bank (EIB) in cooperation with the European Commission (EC). The workshop featured an overview of 5G-enabled applications in Europe, and related financing challenges and opportunities. Following that, a high-level panel discussed key financing issues experienced by companies developing 5G-enabled solutions and applications. The event gathered a highly selective group of industrial players, 5G technology providers, innovative companies and venture capital firms that play a key role in the evolution and deployment of 5G in Europe. The EIB together with the EC will collect the feedback from the workshop and integrate it in an upcoming report, which they will publish later this year."	https://berec.europa.eu/eng/news_and_publications/whats_new/6723-berec-chair-on-regulatory-implications-of-5g-at-the-european-investment-banks-workshop
BEREC_UNK_0099	6542	2020-02-03	UNK	New timeline for the public consultation on the draft BEREC Guidelines on Very High Capacity Networks	New timeline for the public consultation on the draft BEREC Guidelines on Very High Capacity Networks 03 February 2020 Tweet The public consultation on the draft BEREC Guidelines on Very High Capacity Networks (VCHN) will take place earlier than planned. In the BEREC Work Programme 2020 it was foreseen to adopt the draft BEREC Guidelines for public consultation at the second plenary meeting of this year. Due to the active work of the Fixed Network Evolution Working Group, the stakeholders will have a possibility to provide their comments to the draft BEREC Guidelines already in March. The BEREC guidelines on VHCNs will describe the criteria a network has to fulfil in order to be considered a very high capacity network in accordance with Art. 82 of the EECC. Guidelines will be based on the definition of the term ‘very high capacity network’ in the EECC (Art. 2(2), Rec. (13)) and on comprehensive data collected from network operators. The launch of public consultation on the draft BEREC Guidelines will be announced during the public debriefing on the outcomes of the 42th BEREC plenary meeting. The public debriefing will take place on 10 March at 14:00 (CET). Meeting venue: Room 5B, Albert Borschette Congress Center (CCAB), Rue Froissart 36, 1040 Brussels, Belgium. To participate in the public debriefing and have a chance to ask your questions to BEREC Chair and Co-chair of the BEREC Fixed Network Evolution Working group, please register here. During the public debriefing, the BEREC Chair will also announce the launch of the following public consultations: The draft BEREC Strategy The draft Update to the BEREC Guidelines on intra-EU communications	https://berec.europa.eu/eng/news_and_publications/whats_new/6542-new-timeline-for-the-public-consultation-on-the-draft-berec-guidelines-on-very-high-capacity-networks
BEREC_UNK_0100	6486	2020-01-17	UNK	BEREC Study trip to the west coast of the United States of America	BEREC Study trip to the west coast of the United States of America 17 January 2020 Tweet Each year, BEREC organises a study trip to a non-EU country to gain insights from the local electronic communications markets and digital ecosystem. The BEREC delegation holds technical discussions with representatives from regulatory agencies, the relevant ministries, as well as telecom operators and other stakeholders in the industry. Last year, the delegation visited China and previous destinations have included Japan and India. This year from 19 to 24 January, the BEREC Chair for 2020 Mr Dan Sjöblom (PTS) and Vice-Chairs Mr Jeremy Godfrey (ComReg), Mr Michel van Bellinghen (BIPT), Dr Monika Karas (NMHH), Mr Tonko Obuljen (HAKOM) and Mr Sasho Dimitrijoski accompanied by Mr Tom Boyce (ComReg), Mr Ola Bergstrom (PTS) and Ms Anna Maria Toth (NMHH) will visit the west coast of the United States of America. The delegation is scheduled to meet with equipment manufacturers, service providers, organisations and research centres that impact and influence not only the electronic communications sector but also the wider digital ecosystem. Specifically, the delegation will meet with representatives from Apple, Cisco, Qualcomm, Google, Microsoft, Facebook, AT&T, SpaceX, ICANN and Stanford University.	https://berec.europa.eu/eng/news_and_publications/whats_new/6486-berec-study-trip-to-the-west-coast-of-the-united-states-of-america
BEREC_UNK_0101	6463	2020-01-09	UNK	Joint meeting for the new Headquarters agreement	Joint meeting for the new Headquarters agreement 09 January 2020 Tweet On 9 January 2020 the BEREC Office held a high-level kick-off meeting between the BEREC Office and the Latvian Government – the Ministry of Transport and the Ministry of Foreign affairs - regarding the new Headquarters agreement. European Commission representatives took part in the meeting remotely. The purpose of the meeting was to define the main method of work on this joint project and to make an agreement on the associated meetings – timeline, subjects to be covered and identification of involved parties for every item. Further meetings are expected to take place every two weeks, in order to maintain the progress. Latvian Government, European Commission and the BEREC Office showed their best will to work together towards the new Headquarters agreement, which is planned to be adopted in the course of this year.	https://berec.europa.eu/eng/news_and_publications/whats_new/6463-joint-meeting-for-the-new-headquarters-agreement
BEREC_UNK_0102	6426	2019-12-11	UNK	Digital platforms and security issues especially in relation to 5G networks - BEREC presents the Work Programme for 2020	Digital platforms and security issues especially in relation to 5G networks - BEREC presents the Work Programme for 2020 11 December 2019 Tweet Implementation of the new EECC continues to be at the forefront of BEREC’s work. In 2020 BEREC will also tackle new topics such as digital platforms and security issues especially in relation to 5G networks. Today, at the last public debriefing in 2019, the BEREC Chair Jeremy Godfrey (ComReg, Ireland) together with the incoming Chair Dan Sjöblom (PTS, Sweden) presented the Work Programme for the next year. The Work Programme 2020 reflects BEREC’s commitment to serve as a body for thoughtful and proactive debate and advice for the European Parliament, the European Council and the European Commission in the electronic communications field. BEREC will closely follow the development of the new Commission’s agenda, which identifies “digital” as one of its top three priorities. Furthermore, BEREC’s future goals are to play an important role in improving the consistent application of regulatory rules, to enhance its working methodology and to develop and broaden its stakeholder cooperation and engagement efforts. In 2020 BEREC will also revise its strategic objectives and decide on a new Strategy. To understand BEREC stakeholder’s priorities and get some suggestions on topics to be considered for BEREC’s work in 2020, in the first quarter of 2019 the incoming Chair Dan Sjöblom launched the call for first inputs. Later, the draft BEREC Work Programme 2020 was subject to public consultation, which ran from 7 October to 6 November 2019. In order to ensure early engagement with stakeholders during the preparation of the BEREC Work Programme, the BEREC Chair announced that the annual Stakeholder Forum will be organized on the 1st April instead of in October as previous years – so please save the date! Jeremy Godfrey invited all interested parties to prepare for fruitful discussions with the BEREC Chair and announced that for the first time in 2020 the BEREC is giving the opportunity for stakeholders to talk one-on-one with the Co-Chairs of the BEREC Working Groups in a specially organized “meet & greet” session.	https://berec.europa.eu/eng/news_and_publications/whats_new/6426-digital-platforms-and-security-issues-especially-in-relation-to-5g-networks-berec-presents-the-work-programme-for-2020
BEREC_UNK_0103	6337	2019-12-04	UNK	Invitation to the BEREC public debriefing on the outcomes of 41st BEREC plenary meeting 	Invitation to the BEREC public debriefing on the outcomes of 41st BEREC plenary meeting 04 December 2019 Tweet The results of the study on determinants of investments in Very High Capacity Networks #VHCN and a report on the outcomes of the Call for Input (CFI) to BEREC’s report on “the impact 5G on regulation”, will be among the topics to be presented on 11 December 2019 in Brussels. It will be the last BEREC public debriefing in 2019. Important: The BEREC public debriefing will take place at IRG Secretariat, Rue de la Science 14 (3rd floor), 1040 Brussels, Belgium, 16:30 (CET)  During the public debriefing the outgoing BEREC Chair Jeremy Godfrey (ComReg, Ireland) together with the incoming Chair for 2020 - Dan Sjöblom (PTS, Sweden) will also introduce the stakeholders and media with the outcomes of the public consultation on the BEREC Work Programme for 2020 and the input to the BEREC Mid-term Strategy 2021-2023. Co-chairs of BEREC’s End Users Working Group and Planning and Future Trends Working Group will introduce some of the outcomes of the 41th BEREC plenary meeting and will engage with stakeholders and media representatives in questions and answers session.   Special attention during the event will be paid to the following, recently adopted, BEREC Guidelines: BEREC Guidelines on the minimum criteria for a reference offer relating to obligations of transparency; BEREC Guidelines on the general authorization notifications transmitted to competent authorities. During the public debriefing, the BEREC Chair will also announce the launch of two public consultations on the following documents: Draft BEREC Guidelines on how to assess the effectiveness of public warning systems transmitted by different means; Draft BEREC Report on Member States’ best practices to support the defining of adequate broadband IAS; There will be an opportunity to ask questions, personally at the event or via Twitter by using - #BERECpublic. To register for the public debriefing, please click here. Watch us live on BEREC’s website| Questions via Twitter #BERECpublic or email: press@berec.europa.eu | Recording of the event on BEREC’s YouTube channel afterwards.	https://berec.europa.eu/eng/news_and_publications/whats_new/6337-invitation-to-the-berec-public-debriefing-on-the-outcomes-of-41st-berec-plenary-meeting
BEREC_UNK_0104	6328	2019-12-02	UNK	The incoming Chair at the FT-ETNO Summit	The incoming Chair at the FT-ETNO Summit 02 December 2019 Tweet Today, 2 December 2019, the incoming Chair of BEREC Dan Sjöblom is at the FT-ETNO Summit, organized in Brussels. In the afternoon panel entitled “Industrial policy and competition policy – friends or foes?” he will contribute to the discussion about the European competition rules in the digital markets. Dan Sjöblom: “We don’t always share the same view as our stakeholders of what the challenges and need for solutions are when it comes to digital markets. Nevertheless these opportunities to exchange views are very important and valuable to us in BEREC”. The FT-ETNO Summit gathers leaders from the world’s top telecom operators and visionaries from other connected sectors, as well as leading officials, investors and academics. The Summit’s purpose is to examine new political and societal sentiments towards technology, as well as the key themes of trust, responsibility and sustainable development.	https://berec.europa.eu/eng/news_and_publications/whats_new/6328-the-incoming-chair-at-the-ft-etno-summit
BEREC_UNK_0105	6325	2019-12-02	UNK	BEREC Office launches the open tender procedure for the provision of reimbursement services of travel/accommodation expenses for experts participating in BEREC events	"BEREC Office launches the open tender procedure for the provision of reimbursement services of travel/accommodation expenses for experts participating in BEREC events 02 December 2019 Tweet With the estimated total value of excluding VAT 3 000 000,00 EUR, the Agency for Support for BEREC (the BEREC Office) launched an open tender procedure for the provision of reimbursement services of travel/accommodation expenses for experts participating in BEREC events. The contract notice has been published in the Official Journal of the EU. The main objective of the framework contract is the provision of services related to reimbursement of travel, subsistence and other expenses incurred in the course of journeys made by people not employed by the BEREC Office and invited to attend meetings in an expert capacity. The contractor will be asked to: collect all the supporting documents necessary for processing applications for reimbursements (as mentioned above) via designated email address; prepare the calculation of the amount due; reimburse the eligible participants to the bank account of the national regulatory authority concerned or other bank accounts specified in case of reimbursement of private experts.   Deadline to submit tenders is 6 January 2020 11:00 (Riga time). The BEREC Office uses the specialized electronic edition of the Official Journal of the EU for procurement – TED e-Tendering and publishes information on the BEREC website and its social media accounts, to ensure the transparency of the procurement procedures. TED eTendering is an EU institutions' eProcurement platform allowing free electronic access to call for tenders' documents such as contractual documentation, technical specifications, annexes, questions and answers etc., TED eTendering effectively represents an added-value extension to TED (Tenders Electronic Daily), the online version of the ""Supplement to the Official Journal of the European Union"". e-Tendering is also used for the electronic exchange of information between the BEREC Office and the potential contractors, as well as for the electronic submission of documents in response to call for tenders. More details on the e-submission in the Quick Reference Guide."	https://berec.europa.eu/eng/news_and_publications/whats_new/6325-berec-office-launches-the-open-tender-procedure-for-the-provision-of-reimbursement-services-of-travelaccommodation-expenses-for-experts-participating-in-berec-events
BEREC_UNK_0106	6312	2019-11-29	UNK	BEREC attends 5G Techritory Forum on “5G cooperation in Baltic Sea Region”	BEREC attends 5G Techritory Forum on “5G cooperation in Baltic Sea Region” 29 November 2019 Tweet BEREC Chair Jeremy Godfrey (ComReg, Ireland) and BEREC Vice-Chair Marcin Cichy (UKE, Poland) together with 5G policymakers, heads of major industry organizations, and business leaders from Europe, the USA, and Asia take part in the 2nd annual Baltic Sea Region’s 5G Techritory Forum, held in Riga, Latvia on 27-29 November 2019.  The event is one of the leading 5G events worldwide, which focuses on making Europe ready to harness the social, environmental and economic benefits the Gigabit society. Mr. Godfrey and Mr. Cichy represent BEREC during a high-level roundtable discussion on the topic of setting the 5G agenda for 2020 and beyond with the aim to discuss challenges and transnational opportunities arising from 5G deployments, amongst others.  Mr. Godfrey commented that “the roundtable discussions indicate that stakeholders welcome BEREC’s approach of leveraging the experience and expertise of its constituent NRAs in different countries to promote consistency in the application of a common regulatory framework”.  BEREC’s work in the area of 5G is set to continue into 2020 with its report on the impact of 5G on regulation and the role of regulation enabling the 5G ecosystem. As part of the roundtable discussions Mr. Cichy set out insights on global 5G deployments and welcomed initiatives aimed at showcasing the Baltic Sea Region as a potential main 5G testbed hub in Europe.  He stated that “BEREC has a track record of effective leadership in the market shaping aspects of 5G spectrum assignment in Europe, integrating technological, economic, legal, and user protection perspectives in the design and practice of regulation.  As a result, BEREC is well placed to promote effective leadership in 5G for all stakeholders.”  Other moderated discussions included 5G cross-border cross-sectorial cooperation issues, where participants heard from telco operators and ICT equipment vendors. BEREC is also represented at other events during the Forum, such as on a panel about the role of cities of in the development of 5G networks where the potential societal benefits interoperable city networks is set out.  Notes for editors: 5G Techritory is the 5G Ecosystem Forum which brings up to 1000 senior-level professionals together to analyse issues on the deployment of 5G in Europe.  There are also over 70 industry-leading speakers at the event. The Forum serves as a platform for cross-border, cross-level, and cross-sectoral collaboration in the Baltic Sea Region. The main objective of the 5G Techritory Forum in 2019 is to work cross-borders and continue the development of an open platform that would help promote a sustainable 5G ecosystem in the Baltic Sea Region in order to establish the region as a role model within the European Gigabit Society.  For further details please see here https://www.5gtechritory.com/side-events	https://berec.europa.eu/eng/news_and_publications/whats_new/6312-berec-attends-5g-techritory-forum-on-5g-cooperation-in-baltic-sea-region
BEREC_UNK_0107	5952	2019-10-10	UNK	BEREC seeks stakeholder input to update of Guidelines on Net neutrality – now - Open Internet	BEREC seeks stakeholder input to update of Guidelines on Net neutrality – now - Open Internet 10 October 2019 Tweet In order to update the BEREC Net Neutrality Guidelines, on 10 October BEREC launched a public consultation. The contributions from stakeholders to the draft document are expected by 28 November 2019. BEREC has prepared an update to the BEREC Net Neutrality Guidelines, adopted in 2016, that have been renamed the BEREC Guidelines on the Implementation of the Open Internet Regulation. In addition to the draft Guidelines, BEREC has also prepared a consultation document with information regarding the on-going public consultation and the work done in BEREC. The public consultation document also identifies and explains the major clarifications. While consulting the draft Guidelines, BEREC also welcomes feedback on paragraphs with no suggested amendments. There has been discussion among some stakeholders that the methods mentioned in the paragraphs 69 and 70 of the guidelines would not be sufficient for traffic identification and that e.g. domain names should be considered as generic content. Therefore, BEREC has prepared several questions to seek feedback from all stakeholder groups on this particular topic. During the 40th BEREC ordinary plenary meeting, Board of Regulators has launched public consultations for other five draft documents. Please consult the documents here.	https://berec.europa.eu/eng/news_and_publications/whats_new/5952-berec-seeks-stakeholder-input-to-update-of-guidelines-on-net-neutrality-now-open-internet
BEREC_UNK_0108	5923	2019-10-07	UNK	BEREC launches public consultation on its Work Programme 2020	BEREC launches public consultation on its Work Programme 2020 07 October 2019 Tweet With a view to gather valuable inputs and have active stakeholder engagement in contributing to the draft document, today BEREC launched a public consultation on its annual Work Programme. It will last from 7 October until 6 November 2019. The incoming Chair 2020 Dan Sjöblom (PTS, Sweden) invited stakeholders to submit their ideas for the Work Programme already in March 2019. During the initial call for inputs – together with National Regulatory Authorities and the BEREC Working Groups, stakeholders proposed 55 new topics. BEREC has assessed them and concluded that a number of proposals are important, however not feasible to be included in the work programme for the next year. BEREC plans to re-evaluate them again in the light of the Work Programme outline for 2021 and consequently to include in the final Work Programme.  In 2020, BEREC will primarily focus on the important, mandatory projects, which cover the five strategic priorities of BEREC. The 5G implications continue to be a strong focus in the BEREC Work Programme, in particular the implications 5G may have on the ecosystem and consequently on regulation. Net Neutrality or Open Internet will remain an important focus for BEREC, with the update of the Net Neutrality Guidelines in the beginning of 2020. The focus on consumer empowerment will continue and the welfare of end users will always be a key focus for BEREC. In line with its Strategy 2018-2020, BEREC will continue to play a very active role in assessing and promoting consumer empowerment and protection. Next year BEREC intends to produce guidelines on relevant quality of service parameters, including for the disabled end users.. In addition to the mandatory work, BEREC has an aim to develop its understanding on the future trends, such as a work on market and economic issues of Digital Platform Markets, the impact of 5G on regulation and security issues related to 5G implementation. This final stage of the consultation on the BEREC Work Programme will also mark the first step in the work with the BEREC Medium Term Strategy, which is set to be reviewed next year.  The new BEREC medium term strategy will be the basis for future multi-annual work programmes from 2021 and beyond. To start this work a first call for inputs on what technical, market and regulatory developments will have an important impact on BEREC’s future work has been included in the consultation. The incoming BEREC Chair will present the draft Work Programme 2020 during the annual BEREC Stakeholder Forum on 16 October in Brussels.  A special engagement with stakeholders’ session also is foreseen.  The participants will have an opportunity to ask questions directly to the BEREC Chair Jeremy Godfrey (ComReg, Ireland), BEREC Chair 2020 Dan Sjöblom and to the newly elected BEREC Chair 2021 – Michel Van Bellinghen (BIPT, Belgium). BEREC Stakeholder Forum Agenda and registration	https://berec.europa.eu/eng/news_and_publications/whats_new/5923-berec-launches-public-consultation-on-its-work-programme-2020
BEREC_UNK_0109	5900	2019-10-03	UNK	Michel Van Bellinghen – a newly elected BEREC Chair for 2021	Michel Van Bellinghen – a newly elected BEREC Chair for 2021 03 October 2019 Tweet Today, on 3 October 2019, the BEREC Board of Regulators elected the BEREC Chair for 2021 Michel Van Bellinghen – the Chairman of the Council of Belgian Institute for Postal Services and Telecommunications (BIPT).  Michel Van Bellinghen became Chairman of the BIPT Council in January 2017, having been a Member of the Council twice (from 2003-2009 and then again in 2013). From 1999 to 2003 he held the position of expert at the private office of Rik Daems, who was the Federal Telecommunications Minister at the time, and afterwards took up the function of Assistant Head of the Private Office.  After his first tenure as Member of the BIPT Council (2003-2009) he supervised the legal department until being elected as a Member again in 2013. In 2020, Michel Van Bellinghen will serve as a Vice-Chair and the incoming BEREC Chair 2021. The other elected Vice-Chairs are Monika Karas (NMHH, Hungary) and Tonko Obuljen (HAKOM, Croatia) together with Jeremy Godfrey (ComReg, Ireland) as the outgoing BEREC Chair. They will support Dan Sjöblom (PTS, Sweden), who will be the BEREC Chair 2020. The BEREC Chair and Vice-Chairs together with the representative of participants without voting rights - Sasho Dimitrijoski (AEC, The Republic of North Macedonia) will compose the Mini-Board. The Board of Regulators appoints its Chair and Vice-Chairs from among its members. The term of office of the Chair and of the Vice-Chairs is one year. Before serving her/his term as a Chair for one year, the Chair has firstly to serve one year as a Vice-Chair. For ensuring continuity of BERECs' work, the Chair has to serve as a Vice-Chair for the year following her/his term as the Chair. Every year the Board of Regulators appoints the Chair for the year subsequent to the following year and the Vice-Chairs for the following year. For the first time in its history, the BEREC Board of Regulators decided to change the tradition of electing its new Chair and Vice-Chairs at the final ordinary Plenary meeting of the year in December. Instead, it will be taking place at the 3rd ordinary Plenary meeting in October. The main aim of this change is to improve the development process of the annual Work Programme, giving more time for the necessary assessments, preparations, stakeholder involvement and drafting.	https://berec.europa.eu/eng/news_and_publications/whats_new/5900-michel-van-bellinghen-a-newly-elected-berec-chair-for-2021
BEREC_UNK_0110	5894	2019-10-02	UNK	Invitation to the BEREC public debriefing on the outcomes of the 40th Board of Regulators ordinary plenary meeting	Invitation to the BEREC public debriefing on the outcomes of the 40th Board of Regulators ordinary plenary meeting 02 October 2019 Tweet The results of the elections for BEREC Chair 2021 and number of public consultations will be among the topics to be presented at the BEREC public debriefing on the outcomes of the 40th BERC ordinary plenary meeting. The public debriefing will take place in Brussels on 10 October 2019 at 14:00 (CET). BEREC Chair 2019 Jeremy Godfrey (ComReg, Ireland) invites all interested parties to attend the event in person or online via the live stream. The BEREC Chair will provide the latest information on the following topics: Net neutrality/Open Internet; BEREC Work Programme for 2020 and stakeholders engagement; During the public debriefing, the BEREC Chair will also announce the launch of other six public consultations on the following documents: Draft BEREC Work Programme 2020; Draft BEREC feasibility study on development of coverage information for 5G deployments; Update to the BEREC Guidelines on the Implementation of the Open Internet Regulation; Draft BEREC Guidelines on common approaches to the identification of the network termination point in different network topologies; Draft BEREC Guidelines to assist NRAs on the consistent application of geographical surveys of network deployments; Draft BEREC Guidelines detailing QoS parameters of IAS and publicly available ICS and the publication of information. Taking into account the comments received from the stakeholders, BEREC Chair will introduce with the new timeframe for submission of contributions for public consultations. There will be an opportunity to ask questions, personally at the event or via Twitter by using - #BERECpublic. Important: Due to security reasons, please register to the event in order to receive your entry pass to the European Commission’s premises: Room 3D, Albert Borschette Congress Center (CCAB), Rue Froissart 36, 1040 Brussels, Belgium, 14:00 (CEST) | Deadline 7 October, 2019. The BEREC public debriefing will take place just a week before the annual BEREC Stakeholder Forum. One of the central topics of the panel discussions is cybersecurity in the context of 5G networks. The registration is still open. The event will take place on 16 October 2019 in Brussels, at Le Plaza Hotel. Watch us live on BEREC’s website| Questions via Twitter #BERECpublic or email: press@berec.europa.eu | Recording of the event on BEREC’s YouTube channel afterwards.	https://berec.europa.eu/eng/news_and_publications/whats_new/5894-invitation-to-the-berec-public-debriefing-on-the-outcomes-of-the-40th-board-of-regulators-ordinary-plenary-meeting
BEREC_UNK_0111	5882	2019-09-23	UNK	BEREC Office launches the major open tender procedure for professional event management services	"BEREC Office launches the major open tender procedure for professional event management services 23 September 2019 Tweet With the estimated total value of 3 000 000 EUR, the Agency for Support for BEREC today launched an open tender procedure for professional event management services. The contract notice has been published in the Official Journal of the EU https://ted.europa.eu/TED/notice/udl?uri=TED:NOTICE:444695-2019:TEXT:EN:HTML The objective of the framework contract is to purchase high quality event management services. The contractor is expected to assist the BEREC Office with coordinating and implementing logistics and accompany the BEREC Office in the creation of an event throughout its life cycle. BEREC Office is looking for contractors, whose  services may comprise a wide variety of tasks (non-exhaustive definition): from sending of invitations to participants, follow up of the attendance, invitations and contacts with speakers, moderators; up to the arrangement of all the travelling, booking of meeting rooms and connected services such as audio-visual systems, audio systems for participants, provision of catering services, and branded material, interpretation and accommodation for the participants. Deadline to submit the offers is 28 October 2019 15:00 (Riga time). The BEREC Office uses the specialized electronic edition of the Official Journal of the EU for procurement – TED e-Tendering and publishes information on the BEREC website and its social media accounts, to ensure the transparency of the procurement procedures. TED eTendering is an EU institutions' eProcurement platform allowing free electronic access to call for tenders' documents such as contractual documentation, technical specifications, annexes, questions and answers etc., TED eTendering effectively represents an added-value extension to TED (Tenders Electronic Daily), the online version of the ""Supplement to the Official Journal of the European Union"". e-Tendering is also used for the electronic exchange of information between the BEREC Office and the potential contractors, as well as for the electronic submission of documents in response to call for tenders. More details on the e-submission in the Quick Reference Guide."	https://berec.europa.eu/eng/news_and_publications/whats_new/5882-berec-office-launches-the-major-open-tender-procedure-for-professional-event-management-services
BEREC_UNK_0112	5833	2019-09-20	UNK	EU public procurement rules successfully explained	EU public procurement rules successfully explained 20 September 2019 Tweet For establishing sufficient capacity for submitting competitive tenders to the BEREC Office and other EU Agencies and Institutions, and to understand the difference between the Latvian and EU rules on procurement, more than 50 representatives of economic operators working in Latvia and abroad took part in the training session organized by the EU Agency located in Riga – the BEREC Office. The EU Public Procurement training was held on 18 September 2019 at the premises of the Agency for Support for BEREC, who was the organiser of the event, together with the Ministry of Transport, Ministry of Economy and Procurement Monitoring Bureau of the Republic of Latvia with support of the European Commission and the Council of the EU. The training focused on the following main topics: Procurement rules at EU Institutions and Agencies, with a focus on the specificities of the BEREC Office; electronic exchange and submission of documents and use of TED eTendering by the economic operators; comparison of Latvian and EU public procurement rules. Due to the high interest in the subject the training was split into two identical sessions. The event was also streamed live and has been followed remotely from around 200 connections; thus, the total audience reached around 260 people. This is undeniably a great success and a strong reward for all the effort and resources invested in the realisation of that initiative by the BEREC Office, the Latvian authorities and the supporting European Institutions. Presentations from the training and additional information about public procurement at the BEREC Office. The BEREC Office will make available shortly the recording from the event with sub-titles in Latvian language. It will facilitate the usage of the video by the Latvian businesses. A summary of the questions and answers sessions will also be made available to all interested parties for future re-use. More information about the public procurement steps at the BEREC Office and respective guidelines. One of the tasks of the BEREC Office as decentralised Agency of the EU is to bring the EU closer to the citizens. Therefore, the BEREC Office, in close cooperation with the Latvian authorities and other EU Institutions, develops and implements projects in support to the local community in the host member state – the Republic of Latvia.	https://berec.europa.eu/eng/news_and_publications/whats_new/5833-eu-public-procurement-rules-successfully-explained
BEREC_UNK_0113	5744	2019-09-19	UNK	How to handle security within electronic communication and particular within 5G?	How to handle security within electronic communication and particular within 5G? 19 September 2019 Tweet This is one of the central topics of the panel discussions planned during the 7th BEREC Stakeholder Forum, open for registrations now. The event will take place on 16 October 2019 in Brussels. Our main goal with the Stakeholder Forum is to develop engagement, collaboration and to create an open dialogue with stakeholders; therefore, we are continuing our tradition and organizing the 7th Stakeholder Forum in Brussels. The half day event will focus on the cybersecurity in the context of 5G, more details on the specific panels please find in the draft Agenda. The forum will close with a network reception where everyone will be able to continue the discussions and share their thoughts, ideas and experiences with the BEREC team and other stakeholders. BEREC - the Body of European Regulators for Electronic Communications invites all Stakeholders to participate in the event and use the opportunity to engage in the discussion on the future of telecommunications and interact with the current and incoming BEREC Chair on the draft BEREC Work Programme 2020. The number of seats at the meeting venue is limited so we encourage you to register at your earliest convenience to ensure your participation. Deadline to register is 8 October, 2019.  The conference is open to all stakeholders from the telecommunications, media and technology sectors, as well as to experts from international organizations and private companies. The 7th BEREC Stakeholder Forum will be live streamed on the BEREC website and the recording of the event will be shared after the conference.	https://berec.europa.eu/eng/news_and_publications/whats_new/5744-how-to-handle-security-within-electronic-communication-and-particular-within-5g
