id	date	title	text	url
ACER_NEWS_0174	2016-08-09	ACER consults stakeholders on the “congestion indicators” for gas interconnection points	 ACER launches today a call for Evidence on the “congestion indicators” included in the European Commission Guidelines on Congestion Management Procedures. According to this piece of EU legislation, National Regulatory Authorities (NRAs) shall require Transmission System Operators (TSOs) to apply the Firm Day-Ahead Use-It-Or-Loose-It mechanism (FDA UIOLI) at the interconnection points where ACER finds that gas capacity demand exceeded the offer. However, some stakeholders have expressed doubts on the appropriateness of the current “congestion indicators” to properly detect contractual congestion and on the FDA UIOLI to address such congestion. Thus, the Agency invites stakeholders to propose alternative or additional “congestion indicators” to be used by the Agency in its congestion analysis, and to comment on the FDA UIOLI.  There are currently four “congestion indicators” triggering the application of FDA UIOLI, linked to the over-demand of products with specific durations or to the non-offer of products.  Stakeholders can share their views via the Call for Evidence from 9 August to 15 September 2016. The Agency will assess all comments received and will take into consideration those proposing clear improvements to the current provisions. With its congestion analysis and the present survey, the Agency aims to promote the efficient use of infrastructures to the benefit of the European energy consumers.  Commission Guidelines on Congestion Management Procedures  You can access the public consultation here.  	https://www.acer.europa.eu/Media/News/Pages/ACER-consults-stakeholders-on-the-%E2%80%9Ccongestion-indicators%E2%80%9D-for-gas-interconnection-points.aspx
ACER_NEWS_0175	2016-07-06	ACER publishes its Position Paper on the regulatory oversight of (new) entities performing monopoly or near-monopoly functions at EU wide or regional level	 The regional approach is an important component of the Energy Union Strategy. The implementation of the Third Energy Package envisages the establishment of new entities performing (new) monopoly or near monopoly functions. Some of these entities/functions have a clear EU-wide coverage (e.g. MCO function operator), while others have a regional scope (e.g. RSCs in electricity; and capacity allocation platforms in gas) with a potential to grow into EU-wide entities. This Agency’s Position Paper outlines an approach for an effective regulatory oversight of entities performing monopoly or near-monopoly functions at EU-wide or regional level, taking the principle of proportionality and subsidiarity into account and based on the complementarity of regulatory action at national and EU level. The Agency proposes that the responsibility for the regulatory oversight of these entities is assigned to the Agency itself when they perform monopoly or near-monopoly functions at EU-wide level, or at regional level with a clear roadmap for EU-wide integration. National Regulatory Authorities cooperating at regional level should instead be responsible for the regulatory oversight of entities performing monopoly or near-monopoly functions at regional level. In this latter case, the Agency will monitor that such entities and their regulatory oversight remain in line with the Internal Energy Market principles. The exact form of such an oversight will have to be defined on the basis of an assessment of the specific functions that the entities perform, the way in which such functions are performed and the risks to the integration and well-functioning of the Internal Energy Market. The Position Paper is available here. 	https://www.acer.europa.eu/Media/News/Pages/ACER-publishes-its-Position-Paper-on-the-regulatory-oversight-of-(new)-entities-performing-monopoly-or-near-monopoly-functi.aspx
ACER_NEWS_0176	2016-07-05	ACER: limited progress in implementation of Projects of Common Interest	" ACER published today its second consolidated annual report on the progress of Projects of Common Interest (PCIs) in electricity and gas. The report contains the results of the monitoring of the progress of the projects on the second EU list of PCIs adopted in November 2015, for the 12-month period from January 2015 to January 2016.   The main findings of the report are the following: Overall, progress in implementing the PCIs is limited. The vast majority of the PCIs are delayed compared to their original schedule. For about a quarter of the electricity and gas PCIs, no progress was reported during last year. Permit granting difficulties are cited as one of the main causes for such delays. 	  Most commissioning of the PCIs is expected to take place in the coming 7 years. However, for this to be realised, the pace of asset construction would need to be considerably higher than what it was in the past year, which seems highly unrealistic. Also, according to the project promoters, 82 billion euros should be invested for gas and electricity PCIs together between now and 2022. In comparison with historical investment levels, this seems unrealistically high. 	  Project promoters indicate a limited interest in regulatory incentives or public financial support. The Agency’s findings may serve as an input to the European Commission’s report (due in 2017) evaluating the implementation of the PCIs and the effectiveness of Regulation (EU) No 347/2013. The report can be found here. "	https://www.acer.europa.eu/Media/News/Pages/ACER-limited-progress-in-implementation-of-Projects-of-Common-Interest.aspx
ACER_NEWS_0177	2016-06-23	ACER publishes its Position Paper on improving the effectiveness of the European framework for energy infrastructure development	 The Third Package and the Energy Infrastructure Package (EIP) aim at facilitating the development of the European energy networks. The Agency believes that the EIP could and should play a stronger role in improving the efficiency of energy network development. This is vital for delivering the Energy Union strategy and the transition towards a more secure and sustainable energy system which will require major investments including in networks. The Agency and national regulatory authorities have been closely involved in the implementation of the EIP. Following the adoption of the second list of projects of common interest and, drawing from the experience gained in the last three years, this Position Paper outlines the current thinking of the Agency towards defining a more coherent and efficient architecture for infrastructure development in four key areas:   Providing a more comprehensive understanding of infrastructure needs;  Addressing these needs by enabling efficient network development; Providing reliable information and ensuring efficient monitoring; Enhancing coordination between decision makers on the financing framework. The Agency is of the view that the TYNDPs should transparently identify and describe infrastructure needs, independently of the possible projects which could address them. The identification of the needs in the TYNDPs should allow Regional Groups to discuss and agree on the “European priority infrastructure needs”, and on the countries interested in solving a given infrastructure need. By providing a solid platform for all developers to propose solutions on an equal basis, such a process would pave the way to a sound PCI selection, building on detailed and reliable information to be provided by project promoters, in particular to allow an adequate and timely assessment of the proposed projects by NRAs.    It should however be clearly acknowledged that in complex cases, selecting the most efficient project is far from straightforward, as a project can be dependent on future market and network developments or compete with other projects.  For these reasons, not all PCIs should necessarily be built.   For the projects progressing towards implementation, the various financing and funding options made available by the EIP should be used, where necessary, based on the particular characteristics of each given project, as supported by the results of a monetised CBA. A clearer definition of which instruments should be used for which purpose is therefore needed, to help avoid overlaps, optimise the use of public funds and network tariffs, and facilitate an increased coordination of decision-makers, while maintaining their respective roles and responsibilities.   Most of the proposals could be implemented under the current legislative framework, while some will need to be considered in the context of the envisaged EIP review.   The Position Paper is available here.      	https://www.acer.europa.eu/Media/News/Pages/ACER-publishes-its-Position-Paper-on-improving-the-effectiveness-of-the-European-framework-for-energy-infrastructure-develo.aspx
ACER_NEWS_0178	2016-06-16	ACER to have a key role in the new EU energy landscape	 During ACER’s 5th Annual Conference: ‘ACER, Past, Present and Future’ held today in Ljubljana, Jerzy Buzek, Chairman of the European Parliament’s Committee for Industry, Research and Energy stated in a video message that according to the European Parliament ACER should have a key regulatory role in system management at regional level”. The new market design proposal is to be presented by the Commission by the end of the year. “With growing responsibilities, new resources are needed and ACER can count with our support to have a full and active role for delivering a truly common internal energy market in the frame of the Energy Union”, Buzek added.   Representing the European Commission, Mr Christopher Jones, Deputy Director General for Energy, confirmed that the role of ACER will have to evolve. The Commission is considering, he said, “a role for ACER in overseeing emerging regional entities, working rules and principles, as well as coordinated decisions”.    ​The Conference overall aimed to define how the Agency can best contribute to the common goal of completing a well-functioning, competitive, sustainable and secure Internal Energy Market in the context of the Energy Union. ACER Director Alberto Pototsching highlighted how “the ambitious climate change objectives the EU has set itself mean we will have more and more renewables in our energy mix, and therefore we need a more flexible energy system to respond to a greater share of renewable-based generation”.    The first Session, moderated by Lord Mogg, Chairman of our Board of Regulators, focused on the rationale behind the establishment of the Agency for the Cooperation of Energy Regulators, as part of the new regulatory framework defined by the Third Energy Package. The second Session, moderated by Mr Razvan Nicolescu, Chairman of our Administrative Board from 2014 to 2016, analysed the performance and milestones of ACER in its first five years of existence. The third Session, moderated by Dr Romana Jordan, the current Chair of the Administrative Board, looked at what the future role of ACER should be for effectively contributing to delivering the Energy Union.    The opening addresses were delivered by ACER Director, Mr Alberto Pototschnig, Slovenian Minister for Infrastructure, Mr Peter Gašperšič and Mr Zoran Jankovič, Mayor of Ljubljana. The Ambassador of the Netherlands to Slovenia, H.E. Mr Bart Twaalfhoven, illustrated the energy priorities of the Netherlands EU Presidency. Other high-level speakers at the Conference included representatives of the Energy consumers’ associations and market participants.      	https://www.acer.europa.eu/Media/News/Pages/ACER-to-have-a-key-role-in-the-new-EU-energy-landscape.aspx
ACER_NEWS_0179	2016-06-02	Energy regulators should be independent and sufficiently staffed	 Through the ACER Board of Regulators, the national regulatory authorities and the Director have been working to enhance regulatory cooperation at the European level. The Agency and the National Regulatory Authorities (NRAs) have complementary duties and powers, and a shared responsibility to deliver a well-functioning internal energy market. Close cooperation is key to achieving this goal. Indeed, NRAs already commit the equivalent of roughly 200 full-time staff to supporting the work of the Agency and to cooperation within its structures. Nevertheless, following up on the commitment in the “Bridge to 2025” conclusions paper, a Summit of the Agency’s Board of Regulators and the Director was held in September 2015 to explore ways of enhancing regulatory cooperation and ensuring that collaborative practices within the Agency remain fit for meeting the challenges ahead. The main outcomes and deliverables emerging from the Summit are described, along with the context and background, in this Executive Summary. A key deliverable emerging from the Summit is an ACER Recommendation on ensuring the independence of the Agency and NRAs. Although the independence requirements in the Third Package are generally robust, the Recommendation proposes measures to the European Institutions for reinforcing the framework already provided to ensure that the Agency and NRAs have the powers, autonomy and resources to carry out their duties effectively – including cooperating at European level. The Recommendation drew, in part, on conclusions of the European Court of Auditors – in the Special Report (16/2015) ‘Improving the security of energy supply by developing the internal energy market: more efforts needed’ – that “NRAs should have sufficient resources available for their activities, including allowing them to participate fully in EU-level cooperation activities.” To support the Recommendation, the Agency gathered comparable data from NRAs on how many staff members they have overall and how many of these they commit to work within ACER. This internal stock taking of NRAs’ human resources highlighted that while NRAs of all sizes commit resources to cooperation through the Agency, insufficient resources puts regulatory independence at serious risk. Find out more within ACER’s Press Release.  	https://www.acer.europa.eu/Media/News/Pages/Energy-regulators-should-be-independent-and-sufficiently-staffed.aspx
ACER_NEWS_0180	2016-06-01	Over 28 million data records received in a month – REMIT data reporting progressing well	 The second phase of data collection under the EU Regulation on wholesale energy market integrity and transparency (REMIT) started on Thursday 7 April, when the system was opened for the registration of over-the-counter wholesale energy contracts, transportations contracts and additional fundamental data. Since then the Agency for the Cooperation of Energy Regulators (ACER) has received more than 28 million records of wholesale energy market transactions. The Agency, together with the National Regulatory Authorities from the 28 Member States, has been observing the progress of reporting parties in complying with their obligations. This second phase complements the first phase of data collection of wholesale energy market transactions, including orders to trade, executed at organised market places which started on 7 October 2015. In the meantime, the Agency has approved 100 Registered Reporting Mechanisms (RRMs) for the reporting of trade and fundamental data. For the second phase of data collection, 67 new reporting parties were registered as RRMs in addition to the 33 RRMs which were already registered for the 1st phase of data collection. The Agency urges entities with reporting obligations to undertake all necessary steps to be registered as Market Participants with the competent National Regulatory Authority and to select a registered RRM to fulfil their obligations. 5th issue of the REMIT Quarterly published Read more about the latest developments, including recent updates of the REMIT Reporting User Package in order to further facilitate reporting, in the 5th issue of the REMIT Quarterly covering the period Q1/2016 here. Specific information about the data reporting requirements can be found on the REMIT Portal and in the REMIT Q&A and FAQs papers, which are updated on a regular basis.	https://www.acer.europa.eu/Media/News/Pages/Over-28-million-data-records-received-in-a-month-%E2%80%93-REMIT-data-reporting-progressing-well.aspx
ACER_NEWS_0181	2016-05-31	ACER finds still contractual congestion in European Gas Networks	 Contractual congestion, a situation where firm capacity demand exceeds the technical capacity, has been detected at 17% of the entry and exit sides at interconnection points (IPs) across the EU. The Agency’s Annual Congestion Report includes a list specifying at which interconnection points the so-called Firm Day-Ahead Use-It-Or-Lose-It (FDA UIOLI) mechanism will have to be applied as a congestion management procedure (CMP) from 1 July 2016. The report analyses data from ENTSOG’s Transparency Platform (TP) from 2015 to 2017, as well as 2015 auction data from the 3 capacity booking platforms (PRISMA, RBP, GSA). ACER’s main findings   How much congestion? Contractual congestion was identified at 41 IP sides, out of which 20 had already been found congested in the previous report. Congestion was mainly triggered by the non-offer of firm capacity products with a duration of at least one month; while in some cases it was triggered by the occurrence of auction premia. Where? Contractual congestion was found at some borders all across the EU, although in the North-West region congestion is mitigated by active secondary trading and CMP application resulting in firm day-ahead capacity offers. Is there progress? Congestion Management Procedures are increasingly applied at IPs in the EU. Together with the use of interruptible capacity and secondary capacity trading, contractual congestion was alleviated in some cases, as also confirmed by the latest auction results of March 2016. What comes next? At 19 congested individual IP sides (of the 247 IP sides within the scope of the CMP Guidelines), the FDA UIOLI is not yet implemented. National regulatory authorities should require the respective transmission system operators to implement and apply the FDA UIOLI at the respective IP sides by 1 July 2016.    ACER’s main recommendations Improve data reliability: Although progress on transparency and data availability on ENTSOG’s TP was made, TSOs and ENTSOG are requested to ensure that all data are fully available on the TP, reliable, checked and consistent (e.g. with PRISMA auction data). Refining congestion definition: ACER requests the Commission to consider clarifying and extending the scope of “contractual congestion”. ACER Annual Congestion Report 2016              	https://www.acer.europa.eu/Media/News/Pages/ACER-finds-still-contractual-congestion-in-European-Gas-Networks.aspx
ACER_NEWS_0182	2016-05-11	ACER’s Annual Conference: A look into the future as the Agency turns five	 ACER’s Annual Conference 2016, “ACER: Past, Present and Future”, will take place on 16 June. The Conference will aim to define how the Agency can best contribute to the common goal of completing a well-functioning, competitive, sustainable and secure Internal Energy Market in the context of the Energy Union. The Conference, which will be opened by Slovenian national authorities and key EU representatives, will be structured in three sessions. The first session - “How ACER came about” - will focus on the rationale behind the establishment of the Agency for the Cooperation of Energy Regulators, as part of the new regulatory framework defined by the Third Energy Package. Which gaps was the Agency called to fill and what were the expectations on the role of the Agency in promoting the Internal Energy Market? In March 2016 the Agency turned five. The second session will thus focus on the Agency’s challenges and achievements in its first years of existence, as seen from the perspective of its stakeholders and institutional partners. Particular emphasis will be given to the key lessons learned in the course of these five years, which may help the Agency improve its functioning in the future. The third session will consider ACER’s role in the future, particularly in the framework of the Energy Union.  What should the priorities be for its action? In which areas, if any, should the Agency extend its activities and be given stronger powers? How could the Agency improve its functioning to respond to the challenges facing the energy sector in the years to come and to ensure that EU energy consumers fully reap the benefits of the Internal Energy Market? You can register and find out more here.   	https://www.acer.europa.eu/Media/News/Pages/ACER%E2%80%99s-Annual-Conference-A-look-into-the-future-as-the-Agency-turns-five.aspx
ACER_NEWS_0183	2016-04-28	Dr Annegret Groebel appointed as Vice-Chair of ACER Board of Regulators	" ACER’s Board of Regulators (BoR), which met in Madrid on 27 April, appointed Dr Annegret Groebel as its new Vice Chair for a two and a half year term. She succeeds Walter Boltz.   The new Vice-Chair, Dr Groebel, has been Head of the Section ‘International Coordination’ in the German Regulatory Authority for Energy, Telecommunications, Post and Railways (Bundesnetzargentur), since 2001 and was promoted Head of Department in 2009.   Dr Groebel, who also chairs the Agency's Monitoring, Integrity and Transparency Working Group, remarked that: ""In the coming years, European regulators will be faced with the challenge of contributing to the Energy Union, an integral part of which is completing the internal energy market as well as ensuring wholesale energy market integrity and transparency which remain at the heart of ACER's work. I look forward to working with the BoR colleagues to meet this challenge.""   In welcoming the new BoR Vice Chair Lord Mogg , BoR Chair, said:  Dr Groebel is an excellent choice having been very actively involved with all aspects of our work and particularly in the implementation of the regulation for market integrity and transparency.   The next Board of Regulators will be held in Ljubljana on June 8th 2016. "	https://www.acer.europa.eu/Media/News/Pages/Dr-Annegret-Groebel-appointed-as-Vice-Chair-of-ACER-Board-of-Regulators.aspx
ACER_NEWS_0184	2016-04-13	Second phase of REMIT data reporting has started as planned	 The second phase of data reporting under the EU Regulation on wholesale energy market integrity and transparency (REMIT) started on the 7 April as planned. This phase covers contracts concluded “Over-The-Counter”, standard and non-standard supply contracts and transportation contracts from market participants, as well as reportable fundamental data from Transmission System Operators, LNG System Operators and Storage System Operators. It complements the first phase of data reporting which started on 7 October 2015 with records of transactions in wholesale energy contracts, including orders to trade, admitted to trading at Organised Market Places and fundamental data from the ENTSOs’ central information transparency platforms. Data reporting during the first phase has exceeded all expectations, with more than 1 million data records submitted to the Agency daily since 7 October 2015. Through the system developed for this purpose (ACER’s REMIT Information System, ARIS), the Agency is collecting the data for assessing and monitoring wholesale energy markets in order to detect and prevent trading based on inside information and market manipulation. The National Regulatory Authorities from the 28 Member States and the Agency will observe progress on reporting to ensure that all entities with reporting obligations take adequate steps to comply with these obligations. Specific information about data reporting requirements can be found on the REMIT Portal and in the Agency’s REMIT Q&A and FAQ papers which are updated on a regular basis.	https://www.acer.europa.eu/Media/News/Pages/Second-phase-of-REMIT-data-reporting-has-started-as-planned.aspx
ACER_NEWS_0185	2016-03-07	One month ahead: ACER is ready for 2nd phase of REMIT data collection	 On 7 April 2016, the obligation for market participants to report wholesale energy supply contracts executed over-the-counter, transportation contracts and additional fundamental data under the EU Regulation on Wholesale Energy Integrity and Transparency (REMIT) enters into application. This 2nd phase of data collection will complement the Agency’s data collection of wholesale energy market transactions, including orders to trade, executed at organised market places and of fundamental data from the European Networks of Transmission System Operators for electricity and gas that began 7 October 2015. In parallel with its effort to register reporting parties as Registered Reporting Mechanisms (RRMs), the Agency has provided a comprehensive set of guidance on transaction and fundamental data reporting. In addition, the Agency will publish further REMIT Q&As and FAQs on transaction and fundamental data reporting as required. Market participants should therefore be well prepared for data reporting as of 7 April 2016.​ Alberto Pototschnig, Director of ACER, emphasised that “the second phase completes the reporting of trade and fundamental data to the Agency, thus giving us the full picture of trading in wholesale energy markets in the EU. With this information, the Agency will be able to monitor these markets more effectively, to promote their integrity and transparency”.   RRM registration for the 2nd phase of data collection   The Agency and National Regulatory Authorities (NRAs) are well prepared for the final stage of data collection as of 7 April 2016. In parallel to the ongoing registration of market participants by NRAs, the Agency has already approved 45 RRMs. The Agency is managing numerous additional RRM applications, mostly from self-reporting market participants. In the light of the Agency’s limited resources, it will continue to prioritise the RRM applications from third-party RRMs and from Transmission System Operators, Storage System Operators and LNG System Operators. This means that the Agency will only perform the registration of self-reporting market participants on a best effort-basis. Given that the RRM registration process typically takes at least three months, the Agency expects those RRM applicants who are not yet in the final testing stage of the RRM registration process to rely on third-party RRMs. The Agency therefore strongly advises market participants to approach one of the registered third-party RRMs in order to fulfil their reporting obligation as of 7 April 2016. The Agency has recently published on the REMIT Portal a list of RRMs which also indicates the data types for which the RRMs were approved.   Guidance on transaction and fundamental data reporting as of 7 April 2016   On 16 February 2016, the Agency organised the 11th public workshop on REMIT implementation which was attended by 140 participants. The workshop focussed on transaction and fundamental data reporting for the 2nd phase of data collection under REMIT as of 7 April 2016. During the workshop, third-party RRMs providing services for 2nd phase reporting were invited to present themselves and given the opportunity to network with potential future clients. In the margins of the workshop, the Agency published another update of its Q&As on REMIT and FAQs on transaction reporting, along with four instructional videos on how to become registered as an RRM. In this way, the Agency is doing its utmost to assist stakeholders to fulfil their obligations under REMIT. The Agency will continue to provide further guidance through the publication of additional REMIT Q&As and FAQs on transaction and fundamental data reporting in the course of the month and beyond, as required.   Commitment to facilitate data reporting for the purpose of market monitoring   The Agency is fully focussed on data collection as of 7 April 2016 and has therefore dedicated its limited resources to provide guidance and support to market participants in order to facilitate their reporting. The Agency is constantly aiming to improve its interaction with stakeholders through public workshops, roundtable meetings, Q&As and FAQs. It has established a Central Service Desk for reporting parties. It also introduced contingency measures for RRMs, including for RRM applicants, at the testing stage of the RRM registration process, facing technical reporting issues. However, the Agency’s commitment to facilitate data reporting for reporting parties is constrained by the Agency’s limited resources.   More specifically, the Agency has decided to maintain all XML schemas for the 1st and 2nd phases of reporting, therefore the electronic formats for reporting remain unchanged. This will smoothen the process despite some stakeholders’ requests for changes. The current schemas resulted from public consultations with stakeholders in 2014. Any potential future revisions of the current XML schemas will hence not take place before spring 2017 and following a consultation with relevant stakeholders.   The preservation of the current schemas will ensure operational reliability and legal certainty for both the Agency and reporting parties during the start-up phase of transaction reporting under REMIT.   In addition, the Agency has postponed the start of the collection of inside information through web-feeds by 6 months to 1 January 2017. In the same way the possibility for market participants to make sample transaction data requests from ARIS in order to verify the completeness, accuracy and timeliness of data submission has been postponed by 9 months to 1 January 2017.   Background   The purpose of data collection is market monitoring. REMIT establishes a new, unprecedented, sector-specific market monitoring framework to detect and prevent market abuse in European wholesale energy markets, where energy should be traded according to the highest transparency and integrity standards. The full implementation of REMIT is vital to guarantee well-functioning markets to the benefits of European energy consumers. This is even more important now that the single market is being completed through rules directly applicable throughout the Union and other developments such as a single day-ahead market for electricity, which operates from the Iberian Peninsula to Scandinavia and a common platform for allocating cross-border gas capacity on a growing number of interconnection points.   Useful links: List of RRMs Q&A on REMIT and FAQs on REMIT Transaction and Fundamental Data Reporting Data reporting requirements 	https://www.acer.europa.eu/Media/News/Pages/One-month-ahead-ACER-is-ready-for-2nd-phase-of-REMIT-data-collection.aspx
ACER_NEWS_0186	2016-02-15	Reducing the administrative burden for reporting about key energy infrastructure projects	 ​ACER publishes today a Memorandum of Understanding signed with the Competent Authorities in 25 Member States responsible for facilitating and coordinating the permit granting process for the development of key energy infrastructure projects in Europe. These projects of common interest (PCIs) are essential for completing the European internal energy market and for reaching the EU's energy policy objectives of affordable, secure and sustainable energy. The agreement will allow promoters of Projects of Common Interest (PCIs) to do a single reporting on the progress of their projects of common interest (PCI) to both ACER and the relevant national Competent Authorities responsible for permitting. ACER will provide a single reporting window to reduce their administrative burden. Furthermore this Memorandum of Understanding enables the participating Competent Authorities to have access to the most up-to-date PCI information, and carry out their PCI monitoring tasks in an efficient, coordinated and consistent way. At the same time project promoters are safeguarded with regard to the confidentiality, integrity and protection of the information they provide. The agreement was signed by the competent authorities in Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Finland, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden and the UK. The Competent Authorities in Germany, France, Netherlands decided not to join the Memorandum at this time. Therefore for these three countries, promoters will still have to report both to ACER and to the national Competent Authority. Access the MoU here. Update: The Belgian Competent Authority signed the MoU and informed the Agency thereof on 8 March 2016. The single reporting service is available also for those PCI promoters who have to submit a report to the Belgian Competent Authority.	https://www.acer.europa.eu/Media/News/Pages/Reducing-the-administrative-burden-for-reporting-about-key-energy-infrastructure-projects.aspx
ACER_NEWS_0187	2016-02-12	ACER publishes opinion on ENTSO-E’s latest winter outlook and summer review	 ​ACER publishes today its opinion on ENTSO-E’s Winter Outlook Report 2015/16 and Summer Review 2015. The Agency welcomes ENTSO-E’s continuous improvements of adequacy outlooks but highlights the need for their further development. In the Agency’s Opinion the seasonal adequacy reports would especially benefit from improved assessments of the impact of RES generation on the stability of the system and from further developments of the probabilistic assessment of system adequacy. The seasonal adequacy reports are published by ENTSO-E twice a year and include the adequacy outlook for the coming summer or winter season and the review of the previous season. The Winter Outlook 2015/16 reports on the outlook of the national and regional power balances of forecast generation and load on a weekly basis for the upcoming winter period, from 1 December 2015 to 3 April 2016. The Summer Review 2015 focuses on the main events of the period from 1 June 2015 to 20 September 2015, which were relevant for security of electricity supply according to TSOs.	https://www.acer.europa.eu/Media/News/Pages/ACER-publishes-opinion-on-ENTSO-E%E2%80%99s-latest-winter-outlook-and-summer-review.aspx
ACER_NEWS_0188	2016-02-11	Members of the EU Parliament visit ACER	 ​A delegation from the European Parliament’s Committee for Transport, Research and Energy (ITRE) visited today the Agency for the Cooperation of Energy Regulators (ACER) in Ljubljana (Slovenia). The delegation discussed the latest developments in the Agency’s work towards a single, well-functioning and transparent energy market in Europe. The Agency fosters the cooperation and sharing of best practices among EU National Energy Regulators in the 28 EU Member States for the benefit of all EU consumers. The ITRE delegation was composed of the following Members of the European Parliament: Paul Rübig, Maria Spyraki and Theodor Dumitru Stolojan from the European Popular Party; Jeppe Kofod, Flavio Zanonato and Carlos Zorrinho from the Socialists and Democrats; Morten Helveg Petersen from the Alliance of Liberals and Democrats (ALDE); and Nicolay Barekov from the European Conservatives and Reformists (ECR). Discussions focused in particular on ACER’s work for the development of sound regulation and complementarity of rules at national and EU level; the findings of the Agency with regard to the current status of the single energy market; its activities contributing to the development of trans-European infrastructure for energy; the future role of ACER in the framework of the European Commission’s Strategy for an Energy Union; and the Agency’s surveillance of trading in wholesale energy markets to detect and prevent market abuse. The European Parliament, and in particular its ITRE Committee, has been very supportive of the work of the Agency. The Agency’s Director and the Chairman of ACER’s Board of Regulators report on a regular basis to the ITRE Committee on the main achievements and remaining barriers for the single EU Energy Market. 	https://www.acer.europa.eu/Media/News/Pages/Members-of-the-EU-Parliament-visit-ACER.aspx
ACER_NEWS_0189	2016-02-11	ACER and ENTSOG launch a joint platform to facilitate a smooth gas network code implementation	 ​A newly created web-based platform www.gasncfunc.eu launched today by ACER and ENTSOG will allow stakeholders to notify implementation and operational issues related to gas network codes already in force. A joint process between ACER and ENTSOG aims to develop commonly recommended guidance on how to address such issues. ACER Director Alberto Pototschnig said: “I am very pleased that, through this new tool, we are now able to offer network users and other relevant stakeholders the possibility to notify us of problems related to the implementation of the Network Codes and Guidelines. The Platform will also make the assessment of these notifications by the Agency and ENTSOG, in their respective ambits of responsibility, more efficient, so that we will be able to respond more rapidly and therefore to contribute better to achieving the EU single energy market”. The new “Joint Functionality Process for Gas Network Codes” has been set up jointly by ACER and ENTSOG with the support of the European Commission. With this new process, all relevant parties can notify issues through a web-based platform and be involved in finding solutions. The process covers all gas network codes already in force. Participation in the process will require online registration. Non-registered users will have access to the list of submitted issues with a short description. The functionality process and the web-based platform will initially be considered as a pilot project which will be evaluated by ACER and ENTSOG after sufficient experience has been obtained. The gas network codes and guidelines already in place are the ones related to Capacity Allocation Mechanisms (CAM), Congestion Management Procedures (CMP), Balancing (BAL) and Interoperability and Data Exchange Rules (INT). The joint “Gas Network Codes Functionality Platform” is available at www.gasncfunc.eu A webinar to explain the process and illustrate all necessary details on how to use the platform will be held on 17 February at 16.00 CET (You will be able to access the webinar here).	https://www.acer.europa.eu/Media/News/Pages/ACER-and-ENTSOG-launch-a-joint-platform-to-facilitate-a-smooth-gas-network-code-implementation.aspx
ACER_NEWS_0190	2016-02-09	ACER publishes a report with main voluntary achievements towards the single EU energy market	 ​ACER publishes today the latest edition of its Regional Initiatives Status Review Report updating on the progress made on voluntary regional and cross-regional market integration. The reports highlights important milestones such as the early implementation of the European Harmonised Allocation Rules (HAR) for the electricity market. The report also shows the progress made in the pilot projects in different gas areas such as implementation of the third package and Network Codes (NC) and market integration. Furthermore, the report describes the obstacles faced in 2015 and the challenges ahead with regard to the early implementation process of the Network Codes and Guidelines.  In the electricity field, the entry into force of the Capacity Calculation and Congestion Management Guideline (CACM GL) in August 2015 as well as the positive vote in Comitology on the Forward Capacity Allocation Guideline (FCA GL) in October 2015 have moved most projects from a voluntary to a mandatory process. In the gas field, regional initiative will remain focused on those areas where it can bring a relevant contribution to the achievement of the IEM. That will include completing the application of already mandatory rules that still lack full implementation such as NCs on Capacity Allocation and Balancing, as well as developments on market integration and infrastructure. Access the full report here.  	https://www.acer.europa.eu/Media/News/Pages/ACER-Regional-Initiatives-Status-Review-Report-2015.aspx
